Order_ID,Customer_ID,Restaurant_ID,Partner_ID,Promo_ID,Order_Date,Order_Status,Payment_Method,Order_Amount,Delivery_Time_Min,Delivery_Rating
53218,10089,20120,30022,40003,2025-09-11,Cancelled,UPI,2471.17,70,2
53219,10861,20041,30065,40003,2025-06-08,delivered,Wallet,1359.75,81,4
53220,10800,20059,30042,40005,2024-03-30,Delivered,Card,696.11,57,3
53221,10605,20014,30096,40004,2025-03-17,Pending,UPI,650.84,61,1
53222,10812,20134,30104,40003,2024-06-11,Pending,Wallet,427.01,48,4
53223,10835,20140,30126,40003,2025-08-28,delivered,Cash,387.78,50,3
53224,10275,20006,30090,40005,2025-04-23,Delivered,UPI,568.2,44,5
53225,10359,20167,30094,40001,2025-07-27,delivered,UPI,909.03,57,1
53226,10738,20183,30036,40004,2024-10-11,Refunded,Cash,726.17,56,2
53227,10982,20009,30002,40002,2025-03-01,Pending,Wallet,2947.86,58,3
53228,10162,20085,30145,40003,2025-03-30,Refunded,Card,2242.35,71,4
53229,10889,20070,30115,40001,2024-10-15,delivered,Card,526.87,75,4
53230,10773,20147,30033,40002,2024-05-27,Cancelled,Cash,1404.38,49,2
53231,10417,20031,30022,40003,2024-04-25,Delivered,Cash,2761.26,37,4
53232,10906,20196,30144,40001,2024-08-21,delivered,UPI,2546.31,87,2
53233,10516,20078,30083,40002,2024-01-24,Cancelled,Cash,2649.15,21,2
53234,10739,20048,30111,40004,2025-03-25,Delivered,UPI,2305.28,29,3
53235,10600,20023,30108,40005,2024-09-27,Pending,Card,1119.35,38,2
53236,10267,20111,30073,40001,2025-12-04,Pending,Wallet,1483.8,12,5
53237,10022,20046,30124,40004,2025-01-13,Pending,Cash,2285.66,37,5
53238,10548,20140,30110,40004,2024-08-18,Delivered,Cash,469.28,82,1
53239,10298,20127,30102,40004,2024-04-28,Pending,Wallet,2847.3,70,4
53240,10484,20187,30072,40001,2024-12-07,delivered,Card,1861.27,20,3
53241,10567,20059,30091,40001,2025-04-30,Refunded,UPI,710.14,21,3
53242,10044,20124,30078,40003,2025-01-14,Refunded,Card,1462.31,86,1
53243,10659,20021,30099,40005,2025-01-24,Delivered,UPI,129.98,33,3
53244,10380,20189,30093,40005,2025-05-18,Pending,UPI,1221.52,11,2
53245,10626,20027,30035,40002,2024-05-03,Cancelled,Cash,1132.62,62,5
53246,10252,20115,30032,40003,2024-04-01,Refunded,UPI,1930.02,24,1
53247,10574,20172,30016,40004,2025-12-22,Refunded,Wallet,2278.28,54,2
53248,10982,20101,30120,40001,2024-12-12,Refunded,UPI,1214.48,42,2
53249,10509,20068,30072,40005,2024-12-04,Cancelled,Cash,1776.43,38,3
53250,10109,20020,30054,40005,2024-10-03,Cancelled,Wallet,2682.15,24,3
53251,10011,20154,30113,40002,2024-05-10,Delivered,Card,1484.0,50,4
53252,10579,20077,30110,40005,2025-03-25,Pending,Wallet,3036.68,84,3
53253,10709,20197,30053,40004,2025-05-25,Cancelled,Wallet,2165.37,15,3
53254,10335,20147,30135,40005,2025-06-26,Cancelled,Wallet,259.4,36,4
53255,10673,20109,30092,40004,2024-07-20,Cancelled,Card,3158.62,10,5
53256,10190,20017,30131,40005,2025-08-16,Cancelled,Card,1038.87,35,5
53257,10751,20099,30119,40005,2025-08-06,Refunded,UPI,687.64,62,1
53258,10929,20095,30106,40005,2024-02-20,Cancelled,Card,2422.4,36,3
53259,10307,20037,30019,40005,2024-07-29,Cancelled,UPI,1022.02,29,4
53260,10065,20005,30102,40004,2024-05-08,Refunded,Card,421.97,70,3
53261,10834,20065,30024,40002,2024-07-25,delivered,UPI,1792.33,83,5
53262,10409,20153,30082,40004,2025-10-20,delivered,Cash,619.94,85,3
53263,10956,20118,30133,40004,2025-03-02,Pending,Wallet,3164.94,54,1
53264,10471,20028,30145,40001,2025-09-24,delivered,UPI,632.78,86,1
53265,10494,20123,30071,40005,2025-08-14,Pending,Wallet,2217.28,76,2
53266,10617,20121,30133,40001,2025-07-29,Delivered,Wallet,1328.47,55,2
53267,10024,20196,30042,40005,2025-06-08,Refunded,Card,3161.53,67,3
53268,10658,20165,30073,40003,2025-05-20,Delivered,Cash,1674.63,43,3
53269,10956,20060,30095,40002,2024-02-22,Cancelled,UPI,1238.52,51,3
53270,10206,20110,30110,40002,2025-12-18,delivered,Cash,1090.41,64,4
53271,10878,20069,30141,40005,2024-05-24,Refunded,Wallet,2066.57,76,2
53272,10576,20191,30120,40002,2025-12-05,Cancelled,UPI,2911.02,20,4
53273,10690,20006,30010,40002,2024-04-18,delivered,Wallet,1519.26,66,4
53274,10139,20122,30128,40005,2025-11-11,Delivered,UPI,204.63,59,5
53275,10198,20135,30045,40002,2025-12-07,Pending,Wallet,2903.95,75,2
53276,10249,20029,30010,40001,2025-04-11,Refunded,Wallet,599.41,60,3
53277,10932,20055,30035,40001,2025-03-20,Delivered,Card,,63,4
53278,10586,20029,30124,40002,2025-07-18,Cancelled,Cash,1815.76,30,5
53279,10563,20155,30007,40004,2024-05-05,Refunded,UPI,906.25,59,1
53280,10611,20108,30120,40004,2025-09-18,Cancelled,Card,1831.35,64,5
53281,10069,20048,30042,40005,2025-07-31,delivered,Card,270.28,13,4
53282,10973,20025,30091,40004,2024-01-24,delivered,UPI,1796.19,59,4
53283,10375,20016,30119,40001,2024-09-11,delivered,Cash,2317.69,77,2
53284,10951,20143,30043,40003,2024-05-08,Pending,Cash,3130.61,27,5
53285,10647,20034,30138,40001,2025-12-31,Cancelled,Wallet,1642.09,59,4
53286,10674,20018,30079,40002,2024-09-10,Cancelled,Card,1994.62,24,1
53287,10231,20184,30126,40001,2024-08-13,Pending,UPI,597.47,14,3
53288,10290,20035,30095,40001,2024-07-08,Pending,Card,1992.92,27,5
53289,10258,20026,30113,40004,2025-09-23,delivered,Wallet,465.66,21,3
53290,10615,20013,30076,40003,2024-02-03,Pending,Wallet,2973.83,14,1
53291,10823,20002,30085,40001,2024-06-03,Refunded,UPI,1241.39,28,1
53292,10728,20196,30044,40002,2024-04-16,Delivered,Card,626.54,83,2
53293,10255,20176,30055,40002,2025-07-15,Refunded,Cash,129.98,72,1
53294,10912,20103,30028,40002,2025-07-01,delivered,Wallet,2938.09,38,2
53295,10636,20182,30109,40001,2024-06-27,Refunded,Cash,720.14,31,4
53296,10958,20014,30090,40001,2025-12-17,Refunded,Card,1087.76,84,5
53297,10048,20139,30136,40005,2025-05-20,delivered,Cash,173.72,42,2
53298,10220,20079,30097,40005,2025-04-13,Refunded,UPI,1736.63,53,3
53299,10562,20156,30150,40001,2024-06-29,Refunded,UPI,459.58,76,5
53300,10529,20026,30046,40001,2024-01-16,delivered,Wallet,1553.8,26,4
53301,10356,20117,30106,40005,2024-02-24,Refunded,UPI,406.04,66,3
53302,10659,20115,30006,40001,2024-04-19,delivered,Card,630.04,77,2
53303,10127,20122,30022,40004,2024-04-16,Cancelled,Cash,434.26,11,5
53304,10580,20062,30099,40005,2024-05-21,Delivered,UPI,1198.58,19,1
53305,10092,20096,30066,40004,2024-08-26,Delivered,UPI,149.96,59,4
53306,10240,20168,30065,40001,2025-05-09,Delivered,Wallet,196.5,46,4
53307,10294,20092,30042,40004,2024-05-08,delivered,UPI,815.35,36,1
53308,10858,20106,30080,40003,2024-04-09,Refunded,UPI,852.36,24,1
53309,10479,20165,30045,40002,2025-06-03,delivered,Card,2566.56,13,5
53310,10482,20092,30089,40001,2024-01-07,Delivered,Card,2232.95,61,5
53311,10795,20119,30135,40001,2024-05-10,Refunded,UPI,2595.01,70,1
53312,10642,20054,30036,40004,2024-08-21,Cancelled,Cash,2070.59,84,4
53313,10030,20044,30100,40003,2024-02-29,Pending,Card,1117.06,63,4
53314,10799,20116,30102,40004,2025-02-24,delivered,Cash,170.68,27,2
53315,10974,20105,30112,40003,2024-09-30,Refunded,Wallet,576.46,79,3
53316,10153,20184,30051,40004,2024-07-17,Refunded,Card,3183.01,43,1
53317,10853,20027,30018,40004,2025-10-04,Cancelled,Card,1964.64,48,1
53318,10175,20165,30026,40003,2024-04-27,delivered,Wallet,2965.79,15,3
53319,10721,20097,30144,40001,2025-01-16,Refunded,Cash,1276.19,28,2
53320,10107,20049,30031,40001,2025-11-25,Delivered,Wallet,441.97,68,5
53321,10070,20162,30020,40003,2025-12-23,Refunded,Wallet,1088.94,62,1
53322,10149,20027,30113,40004,2025-10-18,delivered,Wallet,291.43,27,3
53323,10243,20194,30076,40004,2025-06-12,delivered,Cash,211.14,53,2
53324,10913,20188,30016,40002,2024-06-13,delivered,Cash,853.37,35,5
53325,10841,20166,30059,40002,2025-08-12,Cancelled,Cash,150.26,52,3
53326,10670,20142,30148,40003,2025-12-22,Pending,UPI,1149.98,63,2
53327,10148,20189,30011,40005,2025-12-20,Delivered,UPI,1391.3,82,4
53328,10229,20068,30017,40004,2025-03-14,Refunded,Card,1149.94,32,5
53329,10864,20082,30014,40004,2025-05-28,Cancelled,Card,184.5,25,2
53330,10034,20134,30001,40003,2024-10-03,Pending,Cash,726.03,70,2
53331,10601,20056,30028,40003,2024-12-16,Refunded,Cash,297.2,88,3
53332,10225,20129,30067,40005,2024-10-19,delivered,UPI,1214.17,40,1
53333,10369,20037,30104,40001,2024-05-26,delivered,Wallet,1485.0,14,1
53334,10373,20080,30024,40005,2025-02-12,Cancelled,Cash,1757.39,60,1
53335,10117,20099,30026,40005,2024-05-04,Delivered,Card,2339.48,30,3
53336,10209,20191,30122,40002,2025-05-21,delivered,UPI,822.69,14,3
53337,10703,20009,30051,40004,2024-11-04,Pending,UPI,3052.08,67,5
53338,10230,20125,30148,40005,2025-07-16,Cancelled,UPI,2144.46,46,3
53339,10335,20032,30068,40005,2025-06-02,Refunded,Wallet,2635.7,25,5
53340,10410,20102,30028,40005,2025-09-27,Delivered,Card,2437.27,32,1
53341,10101,20083,30119,40004,2025-11-15,Cancelled,Cash,1425.53,74,4
53342,10412,20030,30136,40004,2024-10-15,Refunded,Cash,2516.46,89,5
53343,10931,20142,30023,40003,2025-12-24,Delivered,Card,469.22,58,3
53344,10622,20155,30066,40004,2024-04-21,Pending,UPI,191.81,83,1
53345,10129,20013,30088,40001,2025-09-29,Pending,UPI,746.51,11,1
53346,10397,20045,30045,40005,2025-09-06,Cancelled,Wallet,2506.05,32,4
53347,10889,20142,30127,40001,2024-06-22,Cancelled,Card,2730.81,34,1
53348,10927,20176,30073,40005,2024-10-27,Pending,Wallet,598.45,27,3
53349,10827,20035,30100,40004,2024-05-07,delivered,Card,3194.51,19,3
53350,10793,20152,30056,40001,2025-01-07,Delivered,Cash,1819.0,37,3
53351,10146,20099,30054,40004,2025-04-06,Refunded,Card,915.07,58,2
53352,10040,20171,30041,40001,2024-11-21,delivered,Card,230.11,11,5
53353,10114,20021,30140,40003,2025-04-14,Delivered,Card,3019.86,14,4
53354,10893,20141,30137,40005,2024-04-11,Delivered,Wallet,732.27,59,1
53355,10036,20184,30019,40002,2025-09-06,Cancelled,UPI,2912.54,11,1
53356,10403,20107,30111,40001,2024-08-13,Refunded,Card,2230.98,67,3
53357,10103,20061,30113,40004,2024-10-12,delivered,UPI,1229.11,26,5
53358,10337,20003,30059,40003,2025-07-24,Delivered,Card,2482.28,60,1
53359,10382,20092,30093,40002,2024-09-06,Delivered,Wallet,2624.5,35,1
53360,10225,20180,30088,40004,2025-05-14,Cancelled,Card,623.46,69,4
53361,10852,20112,30090,40001,2024-12-11,Pending,Card,1787.73,73,4
53362,10877,20079,30131,40004,2024-01-21,Cancelled,UPI,430.38,54,2
53363,10935,20027,30024,40005,2025-11-24,delivered,Wallet,601.96,16,4
53364,10795,20026,30049,40003,2025-11-26,Pending,UPI,1971.46,76,5
53365,10330,20175,30144,40002,2024-03-10,Cancelled,Cash,194.67,28,3
53366,10696,20072,30032,40001,2025-03-01,delivered,UPI,1610.78,52,3
53367,10964,20128,30137,40001,2024-03-18,Refunded,Card,1080.28,13,5
53368,10902,20026,30107,40004,2025-04-24,Delivered,Cash,1838.02,30,2
53369,10054,20143,30111,40004,2024-05-16,Cancelled,Card,1473.46,50,5
53370,10647,20112,30066,40001,2024-01-23,Delivered,Cash,265.28,11,1
53371,10499,20071,30022,40005,2024-06-06,Refunded,UPI,2316.43,69,5
53372,10061,20193,30019,40003,2024-01-26,delivered,UPI,908.61,71,5
53373,10529,20144,30039,40002,2024-07-24,delivered,Cash,2032.56,42,5
53374,10169,20158,30125,40001,2024-07-08,Refunded,UPI,295.61,53,1
53375,10931,20137,30093,40001,2025-12-30,Pending,UPI,1959.96,65,4
53376,10584,20102,30119,40005,2024-06-21,delivered,UPI,2041.19,47,2
53377,10749,20080,30077,40001,2025-12-06,Refunded,Card,1201.1,23,1
53378,10489,20097,30138,40002,2025-03-02,Cancelled,UPI,2366.36,33,1
53379,10930,20136,30059,40004,2025-01-11,Refunded,Wallet,955.88,71,2
53380,10179,20032,30076,40004,2025-08-28,delivered,UPI,2712.71,64,2
53381,10861,20163,30108,40004,2025-08-03,Delivered,Cash,2922.54,74,2
53382,10525,20002,30122,40003,2024-01-06,Pending,Cash,308.33,33,5
53383,10155,20122,30051,40005,2025-04-08,Cancelled,Cash,155.01,14,5
53384,10692,20153,30087,40003,2025-09-25,delivered,UPI,766.58,86,4
53385,10005,20010,30039,40005,2025-08-19,Refunded,Wallet,1006.76,42,2
53386,10189,20070,30058,40003,2025-06-12,delivered,Card,2470.87,66,5
53387,10872,20153,30082,40003,2024-05-18,Delivered,Card,1111.25,63,2
53388,10132,20195,30038,40004,2025-12-31,Cancelled,Wallet,275.9,30,5
53389,10727,20122,30116,40004,2025-06-01,Refunded,Wallet,1358.49,13,1
53390,10629,20016,30033,40003,2025-03-12,Refunded,Cash,,40,5
53391,10530,20169,30120,40001,2025-11-24,Cancelled,UPI,1073.13,87,5
53392,10139,20116,30122,40002,2024-07-23,delivered,UPI,2672.79,23,5
53393,10545,20131,30112,40001,2025-06-14,Cancelled,Wallet,1866.43,35,4
53394,10205,20069,30054,40004,2025-08-26,Cancelled,Cash,2772.41,19,4
53395,10396,20049,30078,40003,2025-07-07,delivered,UPI,2971.28,87,3
53396,10708,20106,30028,40003,2025-01-27,delivered,Wallet,590.88,18,3
53397,10025,20139,30065,40004,2024-05-03,delivered,Wallet,3135.27,69,3
53398,10459,20075,30097,40002,2024-01-31,Pending,UPI,966.45,33,4
53399,10470,20089,30003,40005,2025-01-27,Refunded,Wallet,2544.65,79,3
53400,10320,20054,30034,40004,2025-05-08,Delivered,UPI,1326.07,19,3
53401,10233,20190,30134,40004,2025-06-21,Pending,Cash,1227.69,53,3
53402,10917,20045,30018,40001,2024-11-16,Cancelled,UPI,2718.87,36,4
53403,10315,20068,30132,40001,2024-10-15,Pending,Wallet,669.78,80,3
53404,10618,20143,30092,40004,2025-06-07,Delivered,Cash,2788.58,57,4
53405,10416,20168,30102,40003,2025-11-19,Cancelled,UPI,1751.45,15,2
53406,10449,20122,30016,40004,2024-05-17,Pending,Cash,284.44,15,2
53407,10298,20104,30047,40001,2025-02-15,delivered,Card,1833.06,67,5
53408,10974,20190,30121,40005,2024-07-11,delivered,UPI,497.05,17,3
53409,10023,20068,30143,40004,2025-08-05,Pending,Wallet,2492.84,48,1
53410,10718,20190,30032,40001,2024-05-07,Pending,Card,2322.94,82,1
53411,10179,20188,30104,40004,2025-04-22,Pending,Cash,2691.44,87,1
53412,10770,20091,30131,40003,2024-11-30,Refunded,Card,1817.29,78,5
53413,10646,20140,30008,40001,2024-08-21,Delivered,UPI,2186.58,65,2
53414,10145,20030,30009,40001,2025-03-01,Pending,Cash,3022.66,32,4
53415,10198,20002,30070,40004,2024-05-24,Refunded,Card,436.35,36,4
53416,10360,20037,30119,40004,2025-01-11,delivered,Card,671.64,73,2
53417,10490,20058,30035,40002,2024-04-28,delivered,Cash,964.42,15,1
53418,10669,20097,30119,40005,2024-11-21,Pending,Card,1090.36,82,1
53419,10721,20001,30064,40005,2025-10-17,Delivered,Card,996.49,46,3
53420,10614,20199,30126,40003,2025-11-12,Pending,Cash,377.63,75,5
53421,10012,20149,30055,40005,2025-01-19,Delivered,Card,1434.59,75,3
53422,10075,20033,30149,40001,2025-02-06,Cancelled,Cash,1537.08,64,1
53423,10483,20157,30058,40001,2024-03-29,Refunded,Cash,1291.45,14,3
53424,10050,20024,30146,40005,2024-09-12,Cancelled,Cash,1792.0,57,4
53425,10700,20096,30132,40001,2025-08-03,Cancelled,Card,225.1,85,5
53426,10893,20159,30045,40001,2025-06-16,Pending,UPI,228.49,10,2
53427,10548,20009,30141,40003,2025-03-14,Pending,Wallet,1453.46,38,4
53428,10831,20054,30115,40001,2025-05-25,Cancelled,UPI,1020.71,71,4
53429,10799,20182,30025,40002,2025-05-17,delivered,Cash,2132.49,54,5
53430,10618,20007,30041,40005,2025-11-10,Delivered,Cash,364.21,24,2
53431,10115,20154,30071,40003,2025-01-28,Refunded,Cash,1115.91,73,4
53432,10204,20004,30004,40003,2024-02-27,Cancelled,UPI,417.86,82,1
53433,10936,20035,30003,40002,2024-04-09,Delivered,Card,1072.4,31,2
53434,10345,20067,30074,40005,2024-10-22,Delivered,UPI,3050.1,52,2
53435,10675,20168,30049,40002,2025-12-25,Cancelled,Wallet,926.56,36,5
53436,10738,20135,30038,40003,2024-07-12,Pending,Card,1769.72,60,1
53437,10709,20081,30083,40004,2024-04-26,Cancelled,Card,131.88,48,3
53438,10409,20069,30123,40004,2024-10-02,delivered,UPI,742.46,32,1
53439,10816,20028,30088,40003,2025-05-31,Refunded,Card,1575.45,14,2
53440,10881,20024,30044,40002,2024-05-19,Pending,Card,2826.39,63,3
53441,10393,20024,30087,40003,2025-11-10,delivered,Cash,955.36,19,3
53442,10876,20129,30080,40004,2025-02-16,Pending,UPI,2898.64,63,4
53443,10820,20037,30137,40003,2024-05-31,Refunded,Card,2436.45,14,2
53444,10387,20168,30118,40003,2025-08-09,delivered,UPI,1795.23,69,1
53445,10478,20135,30093,40005,2024-02-06,delivered,Wallet,541.51,55,5
53446,10272,20061,30020,40003,2024-11-18,delivered,Wallet,884.53,40,4
53447,10343,20179,30014,40003,2025-09-05,Refunded,Card,3196.84,63,4
53448,10475,20184,30127,40005,2025-02-05,Cancelled,Cash,1826.49,34,3
53449,10354,20082,30004,40002,2025-11-28,delivered,Wallet,1606.7,75,1
53450,10479,20153,30127,40004,2024-04-05,Cancelled,Wallet,1999.25,75,4
53451,10132,20154,30088,40003,2024-06-28,Delivered,UPI,1193.8,41,4
53452,10733,20196,30008,40002,2025-08-28,delivered,UPI,2760.2,75,2
53453,10323,20049,30078,40004,2024-02-27,Cancelled,UPI,3145.03,12,3
53454,10583,20018,30071,40003,2024-09-16,Cancelled,Cash,1847.68,48,4
53455,10850,20148,30097,40001,2025-08-24,Pending,UPI,2189.75,60,5
53456,10403,20046,30113,40003,2025-02-17,Pending,Wallet,1646.69,33,2
53457,10989,20143,30150,40003,2025-12-30,Pending,Wallet,1162.01,37,1
53458,10876,20195,30141,40003,2024-09-26,Delivered,Wallet,268.8,55,4
53459,10788,20178,30136,40003,2025-12-08,delivered,Card,831.47,29,4
53460,10753,20093,30102,40001,2025-12-20,Pending,Wallet,967.44,82,2
53461,10734,20010,30058,40002,2024-08-03,Pending,Card,2603.13,45,2
53462,10198,20200,30051,40004,2024-06-02,Cancelled,Card,1908.67,10,3
53463,10097,20112,30014,40002,2025-08-28,Refunded,Cash,1540.98,50,5
53464,10400,20099,30033,40002,2024-12-06,Refunded,Cash,589.98,59,1
53465,10265,20158,30149,40001,2024-11-20,Cancelled,Cash,248.32,21,2
53466,10099,20042,30051,40005,2025-12-07,Refunded,Card,699.17,84,4
53467,10946,20114,30137,40004,2025-07-14,Refunded,Cash,1993.38,26,3
53468,10235,20075,30041,40003,2024-11-26,Delivered,Card,2416.88,68,1
53469,10669,20078,30135,40001,2024-02-10,Cancelled,Cash,850.37,32,2
53470,10970,20094,30014,40001,2024-07-24,Pending,UPI,608.02,33,5
53471,10643,20115,30017,40004,2025-05-06,Refunded,UPI,1295.07,29,3
53472,10624,20008,30124,40004,2024-02-24,delivered,Wallet,1310.2,30,4
53473,10792,20104,30087,40001,2025-10-27,delivered,Card,2725.5,72,2
53474,10598,20061,30131,40004,2025-06-21,Delivered,Wallet,157.27,41,1
53475,10207,20200,30047,40005,2025-07-24,Pending,Wallet,2263.34,17,3
53476,10566,20045,30036,40005,2025-06-05,Cancelled,Card,1540.34,19,4
53477,10950,20196,30016,40002,2024-03-13,Refunded,UPI,491.34,55,2
53478,10683,20199,30055,40002,2025-06-01,Delivered,Card,2640.02,41,4
53479,10471,20179,30108,40003,2024-12-30,Refunded,Cash,546.13,87,1
53480,10145,20121,30117,40002,2024-03-17,delivered,Cash,1677.61,67,5
53481,10164,20071,30111,40005,2025-12-23,Delivered,Wallet,2103.95,44,4
53482,10999,20113,30015,40003,2025-08-20,Cancelled,Card,1341.51,70,3
53483,10729,20199,30087,40005,2025-08-13,Delivered,Card,2448.49,64,5
53484,10817,20003,30064,40004,2025-09-16,Refunded,Wallet,2881.96,63,5
53485,10608,20046,30009,40002,2025-05-28,Pending,UPI,2813.58,89,1
53486,10962,20150,30018,40002,2024-10-05,Pending,UPI,2872.88,58,1
53487,10739,20173,30016,40005,2024-07-04,delivered,Cash,2826.62,79,2
53488,10167,20042,30070,40001,2025-04-12,Pending,Cash,2717.78,21,4
53489,10531,20107,30133,40005,2025-06-12,delivered,Card,2662.47,20,5
53490,10199,20035,30013,40002,2025-09-16,Cancelled,Wallet,2783.82,90,1
53491,10406,20030,30018,40004,2024-02-13,Refunded,Cash,2426.07,90,5
53492,10968,20085,30039,40004,2025-06-21,Delivered,Cash,2680.24,33,1
53493,10125,20048,30054,40004,2025-04-06,Delivered,Wallet,650.92,16,4
53494,10786,20046,30093,40001,2024-06-22,Delivered,Cash,1370.09,77,4
53495,10809,20200,30046,40002,2024-09-01,Refunded,Wallet,986.99,86,1
53496,10079,20110,30042,40003,2025-11-12,Delivered,Cash,2770.5,52,5
53497,10448,20070,30004,40003,2025-01-22,Delivered,Wallet,1091.22,22,2
53498,10260,20152,30053,40004,2024-04-14,Refunded,Cash,2320.03,21,4
53499,10702,20180,30020,40003,2024-07-24,delivered,Card,2730.74,33,5
53500,10365,20076,30007,40002,2024-03-01,Cancelled,UPI,1735.38,38,4
53501,10939,20039,30006,40002,2024-03-27,delivered,Cash,551.24,86,5
53502,10684,20022,30087,40004,2024-06-23,Delivered,Cash,1370.97,15,2
53503,10766,20126,30045,40002,2024-04-10,Cancelled,Cash,,48,3
53504,10529,20148,30058,40002,2025-07-01,Delivered,Card,1432.81,27,4
53505,10600,20032,30104,40004,2024-07-28,delivered,Card,542.4,23,2
53506,10061,20006,30114,40001,2024-03-30,Refunded,Cash,2825.28,82,4
53507,10010,20040,30125,40001,2024-07-03,Cancelled,Wallet,1679.74,40,1
53508,10109,20171,30044,40004,2024-08-16,Delivered,Cash,211.74,69,1
53509,10889,20182,30121,40002,2025-03-15,Delivered,Cash,505.85,78,1
53510,10533,20139,30085,40003,2025-10-23,Delivered,Card,2768.55,83,4
53511,10246,20048,30061,40004,2024-07-13,Cancelled,Cash,565.11,28,1
53512,10730,20126,30105,40004,2024-03-07,Delivered,Card,3081.82,90,1
53513,10909,20036,30036,40001,2025-12-08,Pending,Card,2651.59,28,4
53514,10955,20123,30075,40003,2025-11-29,delivered,UPI,322.38,27,2
53515,10241,20150,30144,40004,2024-05-25,Cancelled,UPI,770.57,25,3
53516,10855,20070,30039,40003,2025-07-01,Delivered,Card,2158.17,73,5
53517,10491,20126,30073,40004,2024-08-03,Cancelled,Cash,1583.48,76,2
53518,10674,20121,30066,40001,2025-01-15,Refunded,Card,2422.38,29,5
53519,10345,20002,30014,40004,2025-06-09,Delivered,Wallet,341.15,74,5
53520,10841,20061,30109,40003,2025-08-21,delivered,UPI,876.35,22,4
53521,10116,20096,30107,40005,2025-11-09,Refunded,Wallet,2088.36,10,4
53522,10728,20129,30016,40002,2024-11-26,Pending,Wallet,1083.71,46,4
53523,10616,20046,30139,40004,2024-01-28,delivered,Card,1681.56,89,5
53524,10569,20081,30095,40002,2024-12-15,Pending,Cash,1552.09,48,2
53525,10677,20140,30107,40001,2024-01-07,Refunded,UPI,1824.44,86,5
